# GGQ rule 14: bm in [2^-70, 2^-65]
# 124 nodes on [0, 1]
# Columns: x_i  w_i
 5.44598699832568470E-10   1.20247773031428747E-09
 6.32764819478740206E-10  -1.68250125688371632E-09
 7.32344252112577808E-10   2.47380937386426610E-09
 8.85848816526584042E-10  -2.54943031512085213E-09
 1.11837057272446348E-09   3.69931042667080004E-09
 1.51552533317919622E-09  -4.73216738630591929E-09
 2.20661595452999417E-09   1.27445779859855161E-08
 3.09752038480280162E-09  -1.86650507651236517E-08
 5.36581734634376364E-09   3.47287472737986703E-08
 1.13813967899769221E-08  -4.62055934457950246E-08
 7.85125133599781929E-08   7.91420120872605071E-07
 3.29669624344104727E-04   1.02194850375350566E-03
 2.34508953329367817E-03   2.71248281474318915E-03
 5.15024827967101341E-03   3.20678783583832174E-03
 8.79841655859441886E-03   2.76894875991024044E-03
 1.18506726169231146E-02   5.39447520083396678E-03
 1.83489465128368959E-02   5.38262139278623819E-03
 2.37013452340332775E-02   7.94163278271486223E-03
 3.45198428576037192E-02   1.19738126279675446E-02
 4.21977215203013234E-02   4.21828252122329484E-03
 5.15522784797042555E-02   1.45106359499474046E-02
 6.66882689106289978E-02   1.42300012692228930E-02
 7.67753021792946938E-02   7.69495976266141180E-03
 8.84971506416565579E-02   1.48472372025619768E-02
 1.01070403819003216E-01   1.06674295420528878E-02
 1.15658422250511192E-01   1.92340552013518309E-02
 1.35609572683322743E-01   1.79195692203496931E-02
 1.50085731892848073E-01   1.46778043903207350E-02
 1.68790886081181785E-01   1.97611793528158323E-02
 1.85389238123897293E-01   1.59997023692223829E-02
 2.06209113918969345E-01   2.40642299174714906E-02
 2.24914268106962273E-01   1.18140123075935587E-02
 2.41623462179338055E-01   2.49463389465903601E-02
 2.68683155498700699E-01   2.62884757165308021E-02
 2.89807945186265015E-01   1.69595929560453842E-02
 3.10389238123872757E-01   2.46292039584816193E-02
 3.31209113918945697E-01   1.63380406098740903E-02
 3.53208427887469367E-01   2.99613611898037306E-02
 3.85609572683326463E-01   3.10545701313825057E-02
 4.07170380100681517E-01   1.55269603962638163E-02
 4.31177345293472736E-01   3.04896774494152617E-02
 4.52140807637830211E-01   1.25817340608897592E-02
 4.74914268107170523E-01   3.31583500537307729E-02
 5.06390455529134309E-01   2.51442652430116237E-02
 5.25085731893071950E-01   1.86828253193903546E-02
 5.47859192362020742E-01   2.38362144869365099E-02
 5.73005698716798406E-01   2.71646085916849231E-02
 5.96449395641282298E-01   1.71153091587655792E-02
 6.16623462179296977E-01   2.76962711209058562E-02
 6.46791572112332958E-01   2.86599804396645841E-02
 6.68790886081214175E-01   1.72520420252094929E-02
 6.89610761875885769E-01   2.39373599521354660E-02
 7.10192054813900797E-01   1.74703052733972825E-02
 7.31316844501165519E-01   2.59312600742862207E-02
 7.58376537820878993E-01   2.53583039765255293E-02
 7.75085731892856233E-01   1.12847853688167951E-02
 7.93790886081269242E-01   2.45602602821288485E-02
 8.14610761875932066E-01   1.54519536987057313E-02
 8.31209113919003761E-01   2.03636775691996876E-02
 8.49914268106954029E-01   1.40447405215777185E-02
 8.64390427316750198E-01   1.83851457943062305E-02
 8.83376537820735108E-01   1.63796758585305242E-02
 8.96791572112494717E-01   1.31940650152966351E-02
 9.10928542919706152E-01   1.31057579902543117E-02
 9.22859192362214253E-01   1.22249336739988050E-02
 9.35389238123918942E-01   1.21792058953794791E-02
 9.48005698716780754E-01   1.33862604820683771E-02
 9.60192054813782114E-01   9.22656801194739196E-03
 9.67829619899367888E-01   8.85038767746888777E-03
 9.78208427887596654E-01   9.94202103348182549E-03
 9.84225334976037369E-01   3.07705537330764650E-03
 9.89390427316500953E-01   6.57487182350097784E-03
 9.93609544470946626E-01   2.35997936768697668E-03
 9.96805772715213423E-01   3.60638224161629901E-03
 9.98920854362885802E-01   9.89897311742508543E-04
 9.99916440133188811E-01   5.86742467042240725E-04
