# GGQ rule 11: bm in [2^-55, 2^-50]
# 128 nodes on [0, 1]
# Columns: x_i  w_i
 4.33220704607373495E-08   7.03298898471414794E-09
 4.61568986049883277E-08  -4.79373528398034854E-09
 4.86782378582093554E-08   1.22817876028967010E-08
 5.22614174259837990E-08  -6.35153673028797164E-09
 5.60110874301526615E-08   1.50225849346461059E-08
 6.10846537125776033E-08  -5.87883439036187536E-09
 6.73216926340184878E-08   2.34814596779636368E-08
 7.35969556767445198E-08  -1.76767636109059801E-08
 8.14529950222475751E-08   3.89706762590236295E-08
 9.11380719836337105E-08  -2.38324284350657798E-08
 1.03741511812901215E-07   5.15725933879888684E-08
 1.24166384079677549E-07  -2.49411882633148180E-08
 1.47697235798031702E-07   1.05658290774808167E-07
 1.78414773259770285E-07  -8.86838541234606653E-08
 2.17099846010541857E-07   1.91176409965601882E-07
 3.08532463894142655E-07  -9.12852353519458344E-08
 4.05684055167110239E-07   4.08534748041159962E-07
 6.50192484668859658E-07  -2.64042087249768093E-08
 1.20864967129181559E-06   1.72983602628373165E-06
 2.66490332692808478E-06   8.30072620563724457E-08
 1.06595038771595240E-05   3.35807026918922229E-05
 3.32926151735356962E-04   9.71935992002479453E-04
 2.36118145061441640E-03   2.78815822775451772E-03
 5.07323644993792639E-03   2.90448309315752707E-03
 8.84019980836001605E-03   3.58981019350757252E-03
 1.19882303912125770E-02   4.68194937710982549E-03
 1.88894514628433589E-02   7.34677977323492694E-03
 2.50441210129027543E-02   6.59544791031321364E-03
 3.46596201147626182E-02   1.14357276631958348E-02
 4.26145348473736668E-02   4.95016138554590056E-03
 5.21623852235068020E-02   1.44100890654465779E-02
 6.68699226272345126E-02   1.32208874020900407E-02
 7.73539743609324981E-02   9.71936837975824128E-03
 8.94485873126225212E-02   1.35383794234702048E-02
 1.02270930305353724E-01   1.23317509219987211E-02
 1.16778401528640219E-01   1.76100380854591135E-02
 1.36066611218661149E-01   1.87560679655464739E-02
 1.51115611713701220E-01   1.40807202444951773E-02
 1.70458139391083008E-01   2.29019440978508737E-02
 1.87499999999425515E-01   1.08328145699438782E-02
 2.04541860610718995E-01   2.43681918633113538E-02
 2.23884388285071817E-01   1.18189303778705769E-02
 2.41260154748686811E-01   2.65526211382055843E-02
 2.69467394951832362E-01   2.66393743311042069E-02
 2.91350459109759596E-01   1.87349660889799298E-02
 3.12499999999429956E-01   2.33004675328695662E-02
 3.33649540891195140E-01   1.89609236961176437E-02
 3.55532605047437000E-01   2.63176110620189918E-02
 3.83739845252685841E-01   2.71643269190732783E-02
 4.04707948720465338E-01   1.78006282110868379E-02
 4.28897174626783673E-01   2.87447086177755329E-02
 4.50352968110956486E-01   1.49920896325171655E-02
 4.73884388286539004E-01   3.29886869515439649E-02
 5.06669270515644365E-01   2.76161179353669184E-02
 5.26115611715149423E-01   1.82566487545280411E-02
 5.49647031888025994E-01   2.32838461038492733E-02
 5.71102825374752654E-01   2.37126971912364135E-02
 5.95292051278436540E-01   2.01535307907729014E-02
 6.16260154748361599E-01   2.72123881178396240E-02
 6.47696662846630522E-01   3.12592876813634415E-02
 6.70458139390758490E-01   1.57098672404525318E-02
 6.91811686259657166E-01   2.68897783021984187E-02
 7.12656433991493254E-01   1.48896259904168493E-02
 7.33556803058322493E-01   2.79736429092005412E-02
 7.61066611218436107E-01   2.38979228134147334E-02
 7.79707948720621657E-01   1.67549882431224546E-02
 7.99647031889012982E-01   2.11886989326850114E-02
 8.16811686259636294E-01   1.38378122269359801E-02
 8.33649540891498897E-01   2.03983201127393952E-02
 8.52303337152817142E-01   1.42892199762714462E-02
 8.66260154748366484E-01   1.75904942590838637E-02
 8.86066611218102707E-01   1.82886653095515432E-02
 8.97696662847401017E-01   9.17191420798688269E-03
 9.12343566007935647E-01   1.68183018714782757E-02
 9.24647031889030746E-01   9.40400595411368910E-03
 9.37499999999157341E-01   1.56007261902269215E-02
 9.50352968111716434E-01   8.32336495334080190E-03
 9.58649540889779384E-01   1.10900983234238758E-02
 9.70292051279167622E-01   1.01733995264454615E-02
 9.77303337152641949E-01   5.16209516823792208E-03
 9.83556803059995821E-01   6.67283592084701952E-03
 9.88933388780578015E-01   4.41671327770018236E-03
 9.93330729485590869E-01   4.16668054899135918E-03
 9.96665105686362462E-01   2.60341114510454332E-03
 9.98873044690817835E-01   1.74201765073852145E-03
 9.99912727822590219E-01   3.64844377148249553E-04
